"MARK_ID","PREFIXNUMB","BANDNUMBER","RECAP","SPECIESCOD","SPECIESNUM","STATUS","REMARKCD","AGE","SEX","WT","CULMEN","TARSUS","DATE","WING","NASALCODE","TARSALCODE","MAP_NO","FREQUENCY","NEST_NO","EASTING","NORTHING","COMMENTS","LEAD","XRAY","DNA","WAES","YEAR","REC","BANDSITE","LATITITUDE","D1","LONGITUDE","D2","TCOLOR","BLOOD","RTFREQ","TRAN","BRDP","SPECIES","OBS","OBS2","OBS3","VIRUS","RADIO","WHOLEBLOOD","SERUM","LOCATION","TRAP","BTIME","RESIGHT","RESIGHT1","BAND_RAW","C_SWAB","BANDNU_SUFFIX","BANDNU_COMPLETE","PLOT","SALIN","ADJ_SALIN","REPLCMT_TARSAL","REPLCMT_NASAL","DT_ORIG_BAND","RECORD STATUS","BANDER ID","BIRD STATUS","DISPOSITION","IS AUX MARKER CODED?","AUX MARKER TYPE","AUX MARKER BAND COLOR","AUX MARKER CODE COLOR","AUX MARKER COMBINED","BAND INVENTORY::BAND SIZE","LATITUDE","LOCATION COORDINATES","CAPTURE #","TRAP METHOD","BAND #","PREVIOUSLY  ENCOUNTERED 2012","AGE_CLASS","POND 
TEMP","POND AREA 
(M2)","POND PERIMETER (M)","DATA_SOURCE","PREVIOUSLY  ENCOUNTERED 2013","9TH PRIMARY","POND  
TEMP 
(OC)","TRUE_LOCATION","POND_DEPTH","POND_SHAPE","PCT_EMERGENT_COVER","VEG_TYPE","VEG_SPECIES"
"2012-08-06_NANA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"M",594,20.4,53,2012-08-06,NA,NA,NA,NA,NA,NA,499908,6745419,"",NA,NA,NA,NA,"2012",NA,NA,NA,NA,-165.001692708538,NA,NA,NA,NA,NA,NA,"SPEI","MG,NG,KB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NANA",NA,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8440667449416,NA,"BR017","Mistnet","3607-01087",NA,"DUCKLING",11.6,18059.04,1939.45,"BROOD",NA,NA,NA,"yes",36.75,"Irregular",NA,NA,NA
"2012-08-06_NANA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"M",604,19.9,50.9,2012-08-06,NA,NA,NA,NA,NA,NA,499908,6745419,"",NA,NA,NA,NA,"2012",NA,NA,NA,NA,-165.001692708538,NA,NA,NA,NA,NA,NA,"SPEI","MG,NG,KB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NANA",NA,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8440667449416,NA,"BR017","Mistnet","3607-01088",NA,"DUCKLING",11.6,18059.04,1939.45,"BROOD",NA,NA,NA,"yes",36.75,"Irregular",NA,NA,NA
"2012-08-06_NANA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"M",652,19.3,51.9,2012-08-06,NA,NA,NA,NA,NA,NA,499908,6745419,"",NA,NA,NA,NA,"2012",NA,NA,NA,NA,-165.001692708538,NA,NA,NA,NA,NA,NA,"SPEI","MG,NG,KB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NANA",NA,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8440667449416,NA,"BR017","Other","3607-01089",NA,"DUCKLING",11.6,18059.04,1939.45,"BROOD",NA,NA,NA,"yes",36.75,"Irregular",NA,NA,NA
"2012-08-06_NANA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"M",652,20.8,55.1,2012-08-06,NA,NA,NA,NA,NA,NA,499600,6744178,"",NA,NA,NA,NA,"2012",NA,NA,NA,NA,-165.007357042039,NA,NA,NA,NA,NA,NA,"SPEI","MG,NG,KB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NANA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8329247027005,NA,"BR018","Mistnet","3607-01090",NA,"DUCKLING",NA,NA,NA,"BROOD",NA,NA,NA,"yes",NA,NA,NA,NA,NA
"2012-08-06_NANA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"F",774,21.5,56.8,2012-08-06,NA,NA,"A7G",NA,NA,NA,500059,6744161,"Dead. Tarsal band found near camp site still attached to leg. No metal band found 9/19/2012",NA,NA,NA,NA,"2012",NA,NA,NA,NA,-164.998914841465,NA,NA,NA,NA,NA,NA,"SPEI","MG,NG,KB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NANA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8327722714188,NA,"BR019","Mistnet","3607-01091",NA,"DUCKLING",NA,15504.51,2601.16,"BROOD",NA,NA,NA,"yes",NA,NA,NA,NA,NA
"2012-08-06_NANA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"F",748,21.8,52,2012-08-06,NA,NA,"0TG",NA,NA,NA,500059,6744161,"",NA,NA,NA,NA,"2012",NA,NA,NA,NA,-164.998914841465,NA,NA,NA,NA,NA,NA,"SPEI","MG,NG,KB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NANA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8327722714188,NA,"BR019","Mistnet","3607-01092",NA,"DUCKLING",NA,15504.51,2601.16,"BROOD",NA,NA,NA,"yes",NA,NA,NA,NA,NA
"2012-08-06_NANA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"M",784,19.9,53.1,2012-08-06,NA,NA,NA,NA,NA,NA,500059,6744161,"",NA,NA,NA,NA,"2012",NA,NA,NA,NA,-164.998914841465,NA,NA,NA,NA,NA,NA,"SPEI","MG,NG,KB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NANA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8327722714188,NA,"BR019","Mistnet","3607-01093",NA,"DUCKLING",NA,15504.51,2601.16,"BROOD",NA,NA,NA,"yes",NA,NA,NA,NA,NA
"2012-08-06_NANA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"M",712,20.7,52,2012-08-06,NA,NA,NA,NA,NA,NA,500059,6744161,"",NA,NA,NA,NA,"2012",NA,NA,NA,NA,-164.998914841465,NA,NA,NA,NA,NA,NA,"SPEI","MG,NG,KB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NANA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8327722714188,NA,"BR019","Mistnet","3607-01094",NA,"DUCKLING",NA,15504.51,2601.16,"BROOD",NA,NA,NA,"yes",NA,NA,NA,NA,NA
"2012-08-06_NANA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"M",790,22,54.6,2012-08-06,NA,NA,NA,NA,NA,NA,500059,6744161,"Hand caught by Nate!",NA,NA,NA,NA,"2012",NA,NA,NA,NA,-164.998914841465,NA,NA,NA,NA,NA,NA,"SPEI","MG,NG,KB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NANA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8327722714188,NA,"BR019","Other","3607-01095",NA,"DUCKLING",NA,15504.51,2601.16,"BROOD",NA,NA,NA,"yes",NA,NA,NA,NA,NA
"2012-08-06_NANA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"F",726,22.6,53.1,2012-08-06,NA,NA,"0GG",NA,NA,NA,500137,6744733,"",NA,NA,NA,NA,"2012",NA,NA,NA,NA,-164.997479821015,NA,NA,NA,NA,NA,NA,"SPEI","MG,NG,KB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NANA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8379077413874,NA,"BR020","Mistnet","3607-01096",NA,"DUCKLING",NA,NA,NA,"BROOD",NA,NA,NA,"yes",NA,NA,NA,NA,NA
"2012-08-06_NANA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"M",736,22.1,51.5,2012-08-06,NA,NA,NA,NA,NA,NA,500137,6744733,"",NA,NA,NA,NA,"2012",NA,NA,NA,NA,-164.997479821015,NA,NA,NA,NA,NA,NA,"SPEI","MG,NG,KB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NANA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8379077413874,NA,"BR020","Mistnet","3607-01097",NA,"DUCKLING",NA,NA,NA,"BROOD",NA,NA,NA,"yes",NA,NA,NA,NA,NA
"2012-08-06_NANA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"M",808,23,51.8,2012-08-06,NA,NA,NA,NA,NA,NA,500137,6744733,"",NA,NA,NA,NA,"2012",NA,NA,NA,NA,-164.997479821015,NA,NA,NA,NA,NA,NA,"SPEI","MG,NG,KB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NANA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8379077413874,NA,"BR020","Mistnet","3607-01098",NA,"DUCKLING",NA,NA,NA,"BROOD",NA,NA,NA,"yes",NA,NA,NA,NA,NA
"2012-08-06_NANA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"M",804,20.8,54.3,2012-08-06,NA,NA,NA,NA,NA,NA,501502,6744085,"",NA,NA,NA,NA,"2012",NA,NA,NA,NA,-164.972375029039,NA,NA,NA,NA,NA,NA,"SPEI","MG,NG,KB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NANA",NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.832087099094,NA,"BR021","Mistnet","3607-01099",NA,"DUCKLING",11.8,6319.96,822.01,"BROOD",NA,NA,NA,"yes",23.25,"Irregular",NA,NA,NA
"2012-08-06_NANA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"F",766,23.5,54,2012-08-06,NA,NA,"55G",NA,NA,NA,501502,6744085,"",NA,NA,NA,NA,"2012",NA,NA,NA,NA,-164.972375029039,NA,NA,NA,NA,NA,NA,"SPEI","MG,NG,KB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NANA",NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.832087099094,NA,"BR021","Mistnet","3607-04102",NA,"DUCKLING",11.8,6319.96,822.01,"BROOD",NA,NA,NA,"yes",23.25,"Irregular",NA,NA,NA
"2012-08-06_NANA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"F",762,21.4,53.2,2012-08-06,NA,NA,"P9G",NA,NA,NA,501502,6744085,"",NA,NA,NA,NA,"2012",NA,NA,NA,NA,-164.972375029039,NA,NA,NA,NA,NA,NA,"SPEI","MG,NG,KB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NANA",NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.832087099094,NA,"BR021","Mistnet","3607-04101",NA,"DUCKLING",11.8,6319.96,822.01,"BROOD",NA,NA,NA,"yes",23.25,"Irregular",NA,NA,NA
"2012-08-06_NANA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"F",820,19.9,52.4,2012-08-06,NA,NA,"APG",NA,NA,NA,501055,6743917,"",NA,NA,NA,NA,"2012",NA,NA,NA,NA,-164.98059722168,NA,NA,NA,NA,NA,NA,"SPEI","MG,NG,KB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NANA",NA,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8305802109575,NA,"BR022","Mistnet","2007-04103",NA,"DUCKLING",11.3,17893.59,1628.58,"BROOD",NA,NA,NA,"yes",17,"Irregular",NA,NA,NA
"2012-08-06_NANA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"F",856,20.7,56.3,2012-08-06,NA,NA,"58G",NA,NA,NA,501055,6743917,"Dead. Tarsal band found near camp site still attached to leg. No metal band found 9/19/2012",NA,NA,NA,NA,"2012",NA,NA,NA,NA,-164.98059722168,NA,NA,NA,NA,NA,NA,"SPEI","MG,NG,KB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NANA",NA,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8305802109575,NA,"BR022","Mistnet","2007-04104",NA,"DUCKLING",11.3,17893.59,1628.58,"BROOD",NA,NA,NA,"yes",17,"Irregular",NA,NA,NA
"2012-08-06_NANA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"M",776,20.1,53.2,2012-08-06,NA,NA,NA,NA,NA,NA,501055,6743917,"",NA,NA,NA,NA,"2012",NA,NA,NA,NA,-164.98059722168,NA,NA,NA,NA,NA,NA,"SPEI","MG,NG,KB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NANA",NA,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8305802109575,NA,"BR022","Mistnet","2007-04105",NA,"DUCKLING",11.3,17893.59,1628.58,"BROOD",NA,NA,NA,"yes",17,"Irregular",NA,NA,NA
"2012-08-07_NANA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"F",706,22.9,53.8,2012-08-07,NA,NA,"9AG",NA,NA,NA,501288,6744273,"",NA,NA,NA,NA,"2012",NA,NA,NA,NA,-164.976309694851,NA,NA,NA,NA,NA,NA,"SPEI","MG,NG,KB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NANA",NA,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8337757388887,NA,"BR023","Mistnet","2007-04106",NA,"DUCKLING",11.1,7074.3,1066.82,"BROOD",NA,NA,NA,"yes",35.5,"Irregular",NA,"High sedge","High sedge"
"2012-08-07_NANA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"M",738,20.3,54.3,2012-08-07,NA,NA,NA,NA,NA,NA,501288,6744273,"",NA,NA,NA,NA,"2012",NA,NA,NA,NA,-164.976309694851,NA,NA,NA,NA,NA,NA,"SPEI","MG,NG,KB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NANA",NA,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8337757388887,NA,"BR023","Mistnet","2007-04107",NA,"DUCKLING",11.1,7074.3,1066.82,"BROOD",NA,NA,NA,"yes",35.5,"Irregular",NA,"High sedge","High sedge"
"2012-08-07_NANA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"M",746,21.9,52,2012-08-07,NA,NA,NA,NA,NA,NA,501299,6744793,"",NA,NA,NA,NA,"2012",NA,NA,NA,NA,-164.976103887536,NA,NA,NA,NA,NA,NA,"SPEI","MG,NG,KB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NANA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8384443286894,NA,"BR024","Mistnet","2007-04108",NA,"DUCKLING",NA,NA,NA,"BROOD",NA,NA,NA,"yes",NA,NA,NA,NA,NA
"2012-08-07_NANA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"M",712,21.9,52.4,2012-08-07,NA,NA,NA,NA,NA,NA,501299,6744793,"",NA,NA,NA,NA,"2012",NA,NA,NA,NA,-164.976103887536,NA,NA,NA,NA,NA,NA,"SPEI","MG,NG,KB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NANA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8384443286894,NA,"BR024","Mistnet","2007-04109",NA,"DUCKLING",NA,NA,NA,"BROOD",NA,NA,NA,"yes",NA,NA,NA,NA,NA
"2012-08-07_NANA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"M",618,19.9,52.1,2012-08-07,NA,NA,NA,NA,NA,NA,502287,6745608,"5 ducklings only 4 captured via mist net",NA,NA,NA,NA,"2012",NA,NA,NA,NA,-164.957919249884,NA,NA,NA,NA,NA,NA,"SPEI","MG,NG,KB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NANA",NA,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8457570344195,NA,"BR025","Mistnet","2007-04110",NA,"DUCKLING",16.3,9931.67,906.15,"BROOD",NA,NA,NA,"yes",18.5,"Irregular",NA,NA,NA
"2012-08-07_NANA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"F",590,21.4,50.8,2012-08-07,NA,NA,"25G",NA,NA,NA,502287,6745608,"",NA,NA,NA,NA,"2012",NA,NA,NA,NA,-164.957919249884,NA,NA,NA,NA,NA,NA,"SPEI","MG,NG,KB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NANA",NA,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8457570344195,NA,"BR025","Mistnet","2007-04111",NA,"DUCKLING",16.3,9931.67,906.15,"BROOD",NA,NA,NA,"yes",18.5,"Irregular",NA,NA,NA
"2012-08-07_NANA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"F",624,19.9,50.9,2012-08-07,NA,NA,"ANG",NA,NA,NA,502287,6745608,"",NA,NA,NA,NA,"2012",NA,NA,NA,NA,-164.957919249884,NA,NA,NA,NA,NA,NA,"SPEI","MG,NG,KB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NANA",NA,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8457570344195,NA,"BR025","Mistnet","2007-04112",NA,"DUCKLING",16.3,9931.67,906.15,"BROOD",NA,NA,NA,"yes",18.5,"Irregular",NA,NA,NA
"2012-08-07_NANA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"F",588,20.9,50.9,2012-08-07,NA,NA,"2AG",NA,NA,NA,502287,6745608,"",NA,NA,NA,NA,"2012",NA,NA,NA,NA,-164.957919249884,NA,NA,NA,NA,NA,NA,"SPEI","MG,NG,KB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NANA",NA,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8457570344195,NA,"BR025","Mistnet","2007-04113",NA,"DUCKLING",16.3,9931.67,906.15,"BROOD",NA,NA,NA,"yes",18.5,"Irregular",NA,NA,NA
"2012-08-07_NANA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"?",NA,NA,NA,2012-08-07,NA,NA,NA,NA,NA,NA,502287,6745608,"Unable to capture",NA,NA,NA,NA,"2012",NA,NA,NA,NA,-164.957919249884,NA,NA,NA,NA,NA,NA,"SPEI","MG,NG,KB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NANA",NA,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8457570344195,NA,"BR025",NA,NA,NA,"DUCKLING",16.3,9931.67,906.15,"BROOD",NA,NA,NA,"yes",18.5,"Irregular",NA,NA,NA
"2012-08-07_NANA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"M",828,22.6,55.3,2012-08-07,NA,NA,NA,NA,NA,NA,502821,6745593,"",NA,NA,NA,NA,"2012",NA,NA,NA,NA,-164.948093884182,NA,NA,NA,NA,NA,NA,"SPEI","MG,NG,KB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NANA",NA,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8456189286791,NA,"BR026","Mistnet","2007-04114",NA,"DUCKLING",13.8,10492.23,904.17,"BROOD",NA,NA,NA,"yes",35,"Irregular",NA,"High sedge","High sedge"
"2012-08-07_NANA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"M",728,21.1,57.5,2012-08-07,NA,NA,NA,NA,NA,NA,502821,6745593,"",NA,NA,NA,NA,"2012",NA,NA,NA,NA,-164.948093884182,NA,NA,NA,NA,NA,NA,"SPEI","MG,NG,KB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NANA",NA,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8456189286791,NA,"BR026","Mistnet","2007-04116",NA,"DUCKLING",13.8,10492.23,904.17,"BROOD",NA,NA,NA,"yes",35,"Irregular",NA,"High sedge","High sedge"
"2012-08-07_NANA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"F",584,18.1,51.5,2012-08-07,NA,NA,"98G",NA,NA,NA,502021,6746068,"",NA,NA,NA,NA,"2012",NA,NA,NA,NA,-164.962808844683,NA,NA,NA,NA,NA,NA,"SPEI","MG,NG,KB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NANA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8498884073971,NA,"BR027","Mistnet","2007-04418",NA,"DUCKLING",NA,NA,NA,"BROOD",NA,NA,NA,"yes",NA,NA,NA,NA,NA
"2012-08-07_NANA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"F",NA,NA,NA,2012-08-07,NA,NA,"ANG",NA,NA,NA,502021,6746068,"RECAP",NA,NA,NA,NA,"2012",NA,NA,NA,NA,-164.962808844683,NA,NA,NA,NA,NA,NA,"SPEI","MG,NG,KB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NANA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8498884073971,NA,"BR027","Mistnet",NA,NA,"DUCKLING",NA,NA,NA,"BROOD",NA,NA,NA,"yes",NA,NA,NA,NA,NA
"2012-08-07_NANA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"M",670,20.5,53.3,2012-08-07,NA,NA,NA,NA,NA,NA,502021,6746068,"",NA,NA,NA,NA,"2012",NA,NA,NA,NA,-164.962808844683,NA,NA,NA,NA,NA,NA,"SPEI","MG,NG,KB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NANA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8498884073971,NA,"BR027","Mistnet","2007-04119",NA,"DUCKLING",NA,NA,NA,"BROOD",NA,NA,NA,"yes",NA,NA,NA,NA,NA
"2012-08-07_NANA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"M",618,20.3,52.3,2012-08-07,NA,NA,NA,NA,NA,NA,502021,6746068,"",NA,NA,NA,NA,"2012",NA,NA,NA,NA,-164.962808844683,NA,NA,NA,NA,NA,NA,"SPEI","MG,NG,KB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NANA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8498884073971,NA,"BR027","Mistnet","2007-04121",NA,"DUCKLING",NA,NA,NA,"BROOD",NA,NA,NA,"yes",NA,NA,NA,NA,NA
"2012-08-07_NANA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"M",838,20.7,53.1,2012-08-07,NA,NA,NA,NA,NA,NA,502021,6746068,"",NA,NA,NA,NA,"2012",NA,NA,NA,NA,-164.962808844683,NA,NA,NA,NA,NA,NA,"SPEI","MG,NG,KB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NANA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8498884073971,NA,"BR027","Mistnet","2007-04122",NA,"DUCKLING",NA,NA,NA,"BROOD",NA,NA,NA,"yes",NA,NA,NA,NA,NA
"2012-08-07_NANA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"F",NA,NA,NA,2012-08-07,NA,NA,"25G",NA,NA,NA,502021,6746068,"RECAP",NA,NA,NA,NA,"2012",NA,NA,NA,NA,-164.962808844683,NA,NA,NA,NA,NA,NA,"SPEI","MG,NG,KB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NANA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8498884073971,NA,"BR027","Mistnet",NA,NA,"DUCKLING",NA,NA,NA,"BROOD",NA,NA,NA,"yes",NA,NA,NA,NA,NA
"2012-08-07_NANA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"F",792,21.1,53.6,2012-08-07,NA,NA,NA,NA,NA,NA,502021,6746068,"",NA,NA,NA,NA,"2012",NA,NA,NA,NA,-164.962808844683,NA,NA,NA,NA,NA,NA,"SPEI","MG,NG,KB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NANA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8498884073971,NA,"BR027","Mistnet","2007-04124",NA,"DUCKLING",NA,NA,NA,"BROOD",NA,NA,NA,"yes",NA,NA,NA,NA,NA
"2012-08-07_NANA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"F",810,21.7,53.7,2012-08-07,NA,NA,"02G",NA,NA,NA,502021,6746068,"",NA,NA,NA,NA,"2012",NA,NA,NA,NA,-164.962808844683,NA,NA,NA,NA,NA,NA,"SPEI","MG,NG,KB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NANA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8498884073971,NA,"BR027","Mistnet","2007-04123",NA,"DUCKLING",NA,NA,NA,"BROOD",NA,NA,NA,"yes",NA,NA,NA,NA,NA
"2012-08-07_NANA_NA",NA,NA,NA,NA,NA,NA,NA,NA,"M",878,22.3,55.7,2012-08-07,NA,NA,NA,NA,NA,NA,502021,6746068,"",NA,NA,NA,NA,"2012",NA,NA,NA,NA,-164.962808844683,NA,NA,NA,NA,NA,NA,"SPEI","MG,NG,KB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NANA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8498884073971,NA,"BR027","Mistnet","2007-04125",NA,"DUCKLING",NA,NA,NA,"BROOD",NA,NA,NA,"yes",NA,NA,NA,NA,NA
